property_type,society,sector,price,built_up_area,price_per_sqft,bedRoom,bathroom,balcony,agePossession,study_room,servant_room,store_room,pooja_room,others,furnishing_type,luxury_category,floor_category
flat,,sector 92,1.15,1050.0,10952.38,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Pocket B Palam,sector 22,2.7,1380.0,19565.22,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Prem,sector 61,3.1,1712.0,18107.48,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Ganga Anantam,sector 37,1.34,1080.0,12407.41,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Ild Grand,sector 112,2.5,1580.0,15822.78,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Sushant Lok,sector 11,0.4,554.0,7220.22,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Eldeco Accolade,sector 81,1.7,1390.0,12230.22,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Godrej Oasis,sector 43,5.7,2066.0,27589.55,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Sushant Lok,sector 102,2.6,2000.0,13000.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Tulip Violet,sector ,3.65,2360.0,15466.1,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Independent Dlf Gardencity Enclave,sector 86,2.62,1923.0,13624.54,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Godrej Aristocrat,sector 86,2.62,1923.0,13624.54,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Microtek Greenburg,sector 111,0.7,1695.0,4129.79,3,0,3,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Kendriya,sector 106,2.4,1503.0,15968.06,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Dlf Regal Gardens,sector 83,2.1,1241.0,16921.84,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector 92,1.4,2093.0,6688.96,4,4,3,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Central Park Room,sector 95,1.75,1700.0,10294.12,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Sidhi V,sector ,1.5,1957.0,7664.79,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Laxman,sector 37,1.9,2106.0,9021.84,3,0,0,New Property,0,1,0,0,0,Semi-Furnished,High,Mid Floor
flat,Dlf Plot,sector 36,1.3,1120.0,11607.14,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Ramprastha Skyz,sector 43,2.95,1750.0,16857.14,3,0,0,New Property,0,1,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Hcbs Sports Ville,sector 86,2.3,1930.0,11917.1,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,M3M Sierra,sector 69,2.2,1304.0,16871.17,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 6,0.4,800.0,5000.0,4,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Rattan Garden,sector 32,3.5,2000.0,17500.0,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Emaar Palm Drive,sector 69,1.7,1190.0,14285.71,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Signature Grand Iva,sector 82,3.0,2400.0,12500.0,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Oxirich Ch,sector 79,1.2,1491.0,8048.29,2,2,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,M3M Broadway,sector ,1.45,800.0,18125.0,10,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Tata Rais,sector 70,2.25,1000.0,22500.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Orris Aster Court,sector 2,1.4,730.0,19178.08,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Bptp Park Prime,sector 99,0.32,600.0,5333.33,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Nbcc Heights,sector 69,2.4,1230.0,19512.2,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Orris C Greenopolis,sector 36,1.9,1550.0,12258.06,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Smartworld Sky Arc,sector 37,4.0,2675.0,14953.27,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Gls Crown Plaza,sector 65,6.5,2500.0,26000.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Godrej Vrikshya,sector 95,0.82,654.0,12538.23,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,M3M Skycity,sector 36,0.6,531.0,11299.44,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Suncity Township,sector 61,2.1,1150.0,18260.87,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Elan Presidential,sector 9,2.5,2400.0,10416.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Perfect Buildwell Zara Aavaas,sector 85,1.35,1485.0,9090.91,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Godrej Aristocrat,sector 69,6.54,3270.0,20000.0,4,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Krisumi Waterfall,sector 102,0.965,1359.0,7100.81,2,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Agrante Beethoven,sector 67,2.75,2700.0,10185.19,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Alpha One,sector 85,2.6,1513.0,17184.4,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Chd Avenue,sector 85,2.1,1800.0,11666.67,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Suncity Vatsal Valley,sector 71,1.45,1620.0,8950.62,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,,sector 65,31.0,4050.0,76543.21,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,Mid Floor
flat,Tulip Violet,sector 92,1.5,1326.0,11312.22,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ardee,sector ,1.3,1498.0,8678.24,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Vista Vilas,sector ,3.2,1687.0,18968.58,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Tulip Violet,sector 66,5.35,1542.0,34695.2,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Signature Park,sector 113,4.5,2080.0,21634.62,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,M3M Golf Hills,sector 102,0.95,605.0,15702.48,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,,sector 37,2.85,1146.0,24869.11,4,3,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 56,1.52,1300.0,11692.31,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Landmark Residency,sector 103,2.0,1000.0,20000.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Smartworld Orchard,sector 79,2.0,1557.0,12845.22,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,,sector 61,1.95,1185.0,16455.7,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Satya Hermitage,sector 113,4.5,2298.0,19582.25,4,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Trisara Our,sector 66,4.0,1950.0,20512.82,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Aipl Peaceful,sector 67,0.79,800.0,9875.0,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Project Sushant Lok C,sector 92,1.5,1190.0,12605.04,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Ss Leaf,sector 86,2.25,1930.0,11658.03,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Signature Park,sector 109,0.88,1302.0,6758.83,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Dlf P,sector 92,1.55,1000.0,15500.0,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Rof Aalayas,sector 106,15.0,3000.0,50000.0,4,0,0,Under Construction,0,0,0,0,0,Unfurnished,High,High Floor
flat,Conscient Habitat,sector 33,1.65,1385.0,11913.36,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Trehan One Good Earth,sector 31,7.0,3319.0,21090.69,5,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,,sector 89,1.45,1196.0,12123.75,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,,sector ,1.0,1100.0,9090.91,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,,sector 69,3.99,1835.0,21743.87,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Central Park,sector 92,1.1,1100.0,10000.0,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,M3Mansion,sector 76,3.85,2766.0,13919.02,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Signature,sector 103,1.55,1385.0,11191.34,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Pareena Coban,sector 95,1.0,585.0,17094.02,2,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Pyramid Midtown,sector 37,1.6,1310.0,12213.74,2,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 78,1.32,1000.0,13200.0,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,,sector 111,3.68,2170.0,16958.53,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Lion Green Valley,sector 36,1.28,1225.0,10448.98,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Bptp Green Oaks,sector 92,3.6,2325.0,15483.87,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Ansal Height,sector ,3.0,1700.0,17647.06,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Antriksh Heights,sector 83,3.0,1900.0,15789.47,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Cosmos Express,sector 103,2.8,2875.0,9739.13,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,Eldeco Acclaim,sector 61,2.8,1595.0,17554.86,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Ashiana Amarah,sector 70,1.5,1125.0,13333.33,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 113,2.25,1310.0,17175.57,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,,sector 12,0.75,550.0,13636.36,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Godrej Zenith,sector 68,2.35,1692.0,13888.89,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 111,2.8,950.0,29473.68,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 90,3.75,2727.0,13751.38,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Malibu,sector 103,4.3,2243.0,19170.75,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Signature Park,sector 83,2.0,1400.0,14285.71,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Orchid Petals,sector 52,2.2,2700.0,8148.15,3,0,0,New Property,0,0,0,0,0,Unfurnished,High,Low Floor
flat,Today Blossoms,sector 63,3.2,1136.0,28169.01,3,0,0,New Property,0,0,0,1,0,Semi-Furnished,Medium,Mid Floor
flat,Smartworld Sky Arc,sector 83,2.8,1800.0,15555.56,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Atstourmal,sector 89,1.83,1650.0,11090.91,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector 82,0.97,1225.0,7918.37,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,,sector 104,4.1,2450.0,16734.69,4,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Godrej Aristocrat,sector 63,5.75,2400.0,23958.33,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Mapsko Casa Bella,sector 83,1.88,1450.0,12965.52,2,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Signature,sector 47,1.49,997.0,14944.83,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Rof Alante,sector ,1.3,1119.0,11617.52,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Palam,sector ,3.5,3329.0,10513.67,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,High Floor
flat,Chd Resortico,sector 33,2.9,1875.0,15466.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,,sector 70,2.55,1375.0,18545.45,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 67,4.07,2433.0,16728.32,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector ,2.38,1400.0,17000.0,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,M3M Antalya Hills,sector 99,2.39,900.0,26555.56,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Godrej Zenith,sector 65,4.0,3000.0,13333.33,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,Godrej Aria,sector 33,1.6,1435.0,11149.83,3,2,3,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Pareena Micasa,sector 37,2.0,1440.0,13888.89,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Shivaji Residential,sector 108,1.58,1287.0,12276.61,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,,sector 89,1.5,1103.0,13599.27,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Godrej Habitat,sector 92,3.6,1732.0,20785.22,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Umang Monsoon Breeze,sector 106,60.0,3075.0,195121.95,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,Mid Floor
flat,,sector ,1.5,1340.0,11194.03,3,0,0,New Property,0,1,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Ild Grand,sector 99,3.1,2400.0,12916.67,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Sushant Lok Builder,sector 70,1.83,1350.0,13555.56,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Laxman,sector 99,0.65,587.0,11073.25,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Imperia Esfera,sector 10,0.899,1500.0,5993.33,3,0,0,New Property,0,0,1,0,0,Unfurnished,Medium,Low Floor
flat,Rose Apartment,sector 109,3.25,1361.0,23879.5,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 37,4.45,2623.0,16965.31,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Unitech Sunbreeze,sector 70,0.76,699.0,10872.68,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,M3Merl,sector 89,0.87,670.0,12985.07,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 79,0.9,1295.0,6949.81,2,0,0,New Property,0,0,0,1,0,Unfurnished,Medium,High Floor
flat,Signature,sector 47,0.7,505.0,13861.39,1,0,0,New Property,0,0,0,1,0,Semi-Furnished,Medium,Low Floor
flat,,sector 77,2.4,2077.0,11555.13,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Smartworld One Dxp,sector 4,0.72,760.0,9473.68,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Signature,sector ,1.85,1400.0,13214.29,3,0,0,New Property,0,1,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Signature,sector 79,0.78,1165.0,6695.28,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Ambience Creacions,sector 81,2.4,1660.0,14457.83,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Smartworld Orchard,sector ,4.5,2300.0,19565.22,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Imperia Esfera,sector 37,3.7,2469.0,14985.82,3,0,0,Under Construction,0,0,0,1,0,Unfurnished,High,High Floor
flat,Tata Gateway,sector 99,2.65,2228.0,11894.08,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Signature,sector 39,3.2,700.0,45714.29,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Dlf Richmond Park,sector 81,3.85,2103.0,18307.18,3,0,0,New Property,0,1,0,0,0,Semi-Furnished,High,Low Floor
flat,Emaar Imperial Gardens,sector 23,1.85,1350.0,13703.7,3,0,0,New Property,0,0,0,0,0,Furnished,Medium,Low Floor
flat,Sweta Central Park,sector 92,1.08,895.0,12067.04,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Dlf Skycourt,sector 95,0.65,514.0,12645.91,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Dlf Skycourt,sector 67,3.2,2000.0,16000.0,4,0,0,New Property,0,1,0,0,0,Furnished,High,Low Floor
flat,Tashee Capital Gateway,sector 92,1.35,1010.0,13366.34,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Mrg Crown,sector 77,1.55,1342.0,11549.93,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Sas Arcadia,sector 70,1.85,975.0,18974.36,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Sare Petioles,sector 89,1.5,1450.0,10344.83,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Sidhartha Ncr One,sector 68,0.79,1827.0,4324.03,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,,sector 37,1.1,1285.0,8560.31,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Dlf Express Greens,sector 11,0.7,720.0,9722.22,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Ild Spire Greens,sector ,2.25,1000.0,22500.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Signature Park,sector 36,0.95,951.0,9989.48,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Sushant Lok,sector 79,1.64,1351.0,12139.16,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 21,3.05,1564.0,19501.28,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Tulip Yellow,sector 92,0.75,642.0,11682.24,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Bhim Society,sector 62,24.0,6675.0,35955.06,6,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Sweta Central Park,sector 92,1.45,1000.0,14500.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Tulip White,sector 70,2.7,1950.0,13846.15,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Godrej,sector 77,2.34,1822.0,12843.03,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Laxman,sector ,1.4,1250.0,11200.0,2,0,0,New Property,1,0,1,0,0,Semi-Furnished,Medium,Low Floor
flat,Tulip Orange,sector 3,2.5,1920.0,13020.83,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Eldeco Acclaim,sector 89,3.1,1700.0,18235.29,3,0,2,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Pareena Infrastructure Laxmi,sector 76,6.87,3577.0,19206.04,4,0,0,Old Property,0,0,0,0,0,Semi-Furnished,High,High Floor
flat,Tulip Yellow,sector 89,3.45,2357.0,14637.25,3,0,0,Under Construction,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,,sector 113,5.03,2342.0,21477.37,3,0,0,Under Construction,1,1,0,0,0,Semi-Furnished,High,High Floor
flat,Navraj K,sector 83,2.2,1735.0,12680.12,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,M3M Latitude,sector 67,8.5,5039.0,16868.43,5,0,0,New Property,0,0,0,0,0,Furnished,High,High Floor
flat,Signature Roselia,sector 79,2.2,1262.0,17432.65,2,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Low,High Floor
flat,Signature Sco,sector ,2.99,1564.0,19117.65,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Smartworld Orchard,sector 40,4.5,3200.0,14062.5,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Low Floor
flat,,sector 70,1.65,1200.0,13750.0,3,2,0,New Property,0,0,0,1,0,Semi-Furnished,Medium,Low Floor
flat,Smartworld Sky Arc,sector 33,1.8,1640.0,10975.61,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Shapoorji Pallonji Joyville,sector 54,3.75,2250.0,16666.67,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Aradhya,sector 57,2.5,540.0,46296.3,1,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Orris Aster Court Premier,sector 92,0.7,1346.0,5200.59,2,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Ss Leaf,sector 70,1.8,1150.0,15652.17,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Chd Avenue,sector 45,1.9,1063.0,17873.94,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Mid Floor
flat,Tribeca Trump Tower,sector ,3.4,2500.0,13600.0,3,0,0,New Property,0,1,1,0,0,Unfurnished,High,Low Floor
flat,Altura Dxp,sector 93,1.8,850.0,21176.47,3,0,2,Under Construction,0,0,1,0,0,Semi-Furnished,Medium,Low Floor
flat,,sector 66,2.4,1360.0,17647.06,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,M3Mansion,sector 57,1.3,850.0,15294.12,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Conscient Habitat,sector 79,1.58,1197.0,13199.67,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Bptp Terra,sector 85,1.19,1315.0,9049.43,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Mid Floor
flat,Orchid Island,sector 95,0.6,549.0,10928.96,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Ansal Valley View,sector 47,2.5,1700.0,14705.88,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Indiabulls Centrum Park,sector ,2.3,1850.0,12432.43,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,M3M Antalya Hills,sector 103,0.846,1762.0,4801.36,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Smartworld Orchard,sector ,4.4,1400.0,31428.57,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,M3M Capital,sector 37,0.95,1691.0,5617.98,3,0,0,Old Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Emaar Palm Drive,sector 65,3.85,2054.0,18743.91,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Shree Vardhman Mantra,sector 89,2.0,1620.0,12345.68,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Signature,sector 92,1.16,1050.0,11047.62,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
flat,Dlf New Heights,sector 89,1.48,1294.0,11437.4,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Raheja Shilas,sector 85,4.03,2599.0,15505.96,4,0,0,Old Property,0,0,0,0,0,Unfurnished,High,Mid Floor
flat,Elan Emperor,sector ,3.0,1665.0,18018.02,3,0,0,Under Construction,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Godrej Nature Plus,sector 33,1.4,1545.0,9061.49,3,0,0,Old Property,0,1,0,0,0,Unfurnished,High,Mid Floor
flat,Raheja Atlantis,sector 79,2.3,937.0,24546.42,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Smartworld Gems,sector 61,4.7,2250.0,20888.89,3,0,0,Old Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,Balaji Apartment,sector 43,6.5,3200.0,20312.5,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,High,Mid Floor
flat,Smartworld Sky Arc,sector 61,2.9,1712.0,16939.25,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Mid Floor
flat,Signature,sector ,0.205,2000.0,1025.0,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Whitelandthe Aspen,sector ,2.8,2381.0,11759.76,4,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,High Floor
flat,Indiabulls Centrum Park,sector 50,4.2,1700.0,24705.88,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Signature Superbia,sector 56,3.0,2102.0,14272.12,3,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,Low Floor
flat,Emperium Premio,sector 57,2.0,1400.0,14285.71,3,0,0,New Property,0,0,0,0,0,Semi-Furnished,Medium,Low Floor
flat,Umang Monsoon Breeze,sector 37,2.0,1488.0,13440.86,2,0,0,New Property,0,0,0,0,0,Unfurnished,Medium,High Floor
flat,M3M Crown,sector 71,1.7,2193.0,7751.94,4,0,0,New Property,0,0,0,0,0,Unfurnished,High,Mid Floor
flat,Signature Park I Ext,sector 52,1.4,1040.0,13461.54,2,0,0,New Property,0,0,0,0,0,Semi-Furnished,Low,Low Floor
